Customer ID,Gender,Age,Income (USD/Month),,,
1068,Male,26,25578,,,
1069,Male,37,4123,,,
1070,Male,38,7266,,,
1071,Male,58,9998,,,
1072,Female,20,13364,,,
1073,Male,21,20197,,,
1074,Male,35,24694,,,
1075,Male,42,20183,,,
1076,Male,40,21365,,,
1077,Female,31,13369,,,
1078,Female,27,27331,,,
1079,Male,35,19421,,,
1080,Male,47,11206,,,
1081,Male,32,4801,,,
1082,Female,27,7730,,,
1083,Male,25,21098,,,
1084,Male,28,13732,,,
1085,Male,20,20520,,,
1086,Female,30,20247,,,
1087,Female,44,2108,,,
1088,Male,51,22393,,,
1089,Male,47,20057,,,
1090,Female,34,6930,,,
1091,Male,28,10932,,,
1092,Male,36,12138,,,
1093,Male,36,24986,,,
1094,Female,39,6090,,,
1095,Male,19,10279,,,
1096,Female,39,17378,,,
1097,Male,20,28302,,,
1098,Male,27,10370,,,
1099,Male,54,11229,,,
1100,Female,40,21045,,,
1101,Male,25,11636,,,
1102,Male,23,11789,,,
1103,Female,21,12800,,,
1104,Male,45,17201,,,
1105,Male,61,10463,,,
1106,Female,62,21867,,,
1107,Male,32,24323,,,
1108,Male,25,20012,,,
1109,Male,26,6322,,,
1110,Male,18,23744,,,
1111,Male,42,9719,,,
1112,Male,49,6298,,,
1113,Male,57,28185,,,
1114,Male,43,15151,,,
1115,Female,63,4970,,,
1116,Male,63,21558,,,
1117,Female,29,7925,,,
1118,Male,36,22488,,,
1119,Male,31,16289,,,
1120,Female,60,5489,,,
1121,Female,59,23722,,,
1122,Female,29,5855,,,
1123,Male,22,12716,,,
1124,Female,47,17659,,,
1125,Female,27,17702,,,
1126,Male,18,8825,,,
1127,Female,35,6726,,,
1128,Female,49,3265,,,
1129,Male,24,13209,,,
1130,Male,38,11527,,,
1131,Male,37,13623,,,
1132,Female,34,3346,,,
1133,Male,35,2743,,,
1134,Male,54,29494,,,
1135,Female,21,4304,,,
1136,Female,20,3149,,,
1137,Male,51,24100,,,
1138,Female,38,13899,,,
1139,Female,20,10671,,,
1140,Female,31,13798,,,
1141,Female,30,17755,,,
1142,Male,18,10554,,,
1143,Male,35,17076,,,
1144,Male,20,10707,,,
1145,Male,40,22550,,,
1146,Male,37,7716,,,
1147,Male,30,5053,,,
1148,Male,36,10025,,,
1149,Female,18,25378,,,
1150,Female,27,17415,,,
1151,Female,26,18271,,,
1152,Male,24,12550,,,
1153,Male,21,4366,,,
1154,Male,20,8247,,,
1155,Female,18,20837,,,
1156,Female,27,12816,,,
1157,Female,32,12140,,,
1158,Female,59,8316,,,
1159,Male,34,13925,,,
1160,Female,50,23541,,,
1161,Female,36,4852,,,
1162,Male,39,34989,,,
1163,Male,34,24453,,,
1164,Female,39,6184,,,
1165,Female,60,22931,,,
1166,Male,34,5353,,,
1167,Female,36,23757,,,
1168,Male,38,16889,,,
1169,Female,18,10582,,,
1170,Male,27,3460,,,
1171,Female,29,17919,,,
1172,Female,61,9475,,,
1173,Female,19,19023,,,
1174,Female,32,24938,,,
1175,Male,63,18453,,,
1176,Female,22,9211,,,
1177,Male,35,20187,,,
1178,Male,38,10188,,,
1179,Male,45,16798,,,
1180,Male,42,14447,,,
1181,Male,23,5968,,,
1182,Male,61,5152,,,
1183,Male,20,24359,,,
1184,Male,57,7762,,,
1185,Female,22,7085,,,
1186,Female,21,17283,,,
1187,Male,23,10718,,,
1188,Female,34,4389,,,
1189,Female,28,21738,,,
1190,Female,46,10626,,,
1191,Male,42,5162,,,
1192,Female,32,6742,,,
1193,Male,34,3244,,,
1194,Female,22,5353,,,
1195,Male,20,28096,,,
1196,Male,21,15684,,,
1197,Female,21,11512,,,
1198,Male,39,18944,,,
1199,Female,22,9911,,,
1200,Male,27,8771,,,
1201,Male,29,23462,,,
1202,Male,57,12808,,,
1203,Male,18,22824,,,
1204,Female,28,19253,,,
1205,Female,33,17068,,,
1206,Male,22,15614,,,
1207,Male,32,30011,,,
1208,Male,29,24145,,,
1209,Male,22,21922,,,
1210,Female,50,11748,,,
1211,Male,59,13768,,,
1212,Female,34,19065,,,
1213,Male,24,23758,,,
1214,Male,35,13935,,,
1215,Male,26,8714,,,
1216,Male,27,3199,,,
1217,Male,51,3122,,,
1218,Female,24,22593,,,
1219,Female,18,23553,,,
1220,Male,39,3382,,,
1221,Male,27,21852,,,
1222,Male,27,9704,,,
1223,Male,45,10301,,,
1224,Male,24,26684,,,
1225,Male,28,12518,,,
1226,Female,29,6808,,,
1227,Male,64,23362,,,
1228,Male,25,3936,,,
1229,Female,21,2920,,,
1230,Female,26,15582,,,
1231,Male,23,17248,,,
1232,Male,32,5424,,,
1233,Male,31,16514,,,
1234,Male,31,4410,,,
1235,Female,27,5129,,,
1236,Male,27,4077,,,
1237,Male,21,8044,,,
1238,Male,47,28171,,,
1239,Male,27,18401,,,
1240,Female,26,21750,,,
1241,Female,23,12759,,,
1242,Male,26,4152,,,
1243,Female,21,24552,,,
1244,Female,27,8096,,,
1245,Female,54,23369,,,
1246,Male,43,4720,,,
1247,Male,23,19430,,,
1248,Female,58,20647,,,
1249,Male,18,7027,,,
1250,Male,64,17883,,,
1251,Male,53,19157,,,
1252,Male,60,6041,,,
1253,Male,29,3428,,,
1254,Female,21,16806,,,
1255,Female,48,5382,,,
1256,Male,32,18225,,,
1257,Male,21,17236,,,
1258,Male,37,27269,,,
1259,Male,33,4193,,,
1260,Female,39,7289,,,
1261,Female,23,7529,,,
1262,Male,49,7580,,,
1263,Female,39,19423,,,
1264,Male,26,20289,,,
1265,Male,33,27457,,,
1266,Male,36,23451,,,
1267,Male,18,4643,,,
1268,Male,43,14311,,,
1269,Male,57,20905,,,
1270,Male,36,21493,,,
1271,Male,34,5520,,,
1272,Male,20,11743,,,
1273,Male,23,16691,,,
1274,Male,29,23923,,,
1275,Female,46,4985,,,
1276,Male,40,23598,,,
1277,Female,43,14220,,,
1278,Male,32,22616,,,
1279,Male,34,8963,,,
1280,Male,35,12936,,,
1281,Male,26,3685,,,
1282,Male,50,24392,,,
1283,Male,21,3707,,,
1284,Female,31,5405,,,
1285,Male,25,22429,,,
1286,Male,33,7666,,,
1287,Male,40,24780,,,
1288,Male,47,12392,,,
1289,Female,37,15749,,,
1290,Male,38,30394,,,
1291,Female,19,20274,,,
1292,Female,31,3077,,,
1293,Male,38,9570,,,
1294,Male,25,11715,,,
1295,Male,34,23751,,,
1296,Female,27,10321,,,
1297,Male,24,11275,,,
1298,Female,33,22244,,,
1299,Male,44,5549,,,
1300,Male,32,5717,,,
1301,Male,65,6135,,,
1302,Female,24,15877,,,
1303,Male,30,15687,,,
1304,Female,56,9866,,,
1305,Male,27,2750,,,
1306,Male,23,13630,,,
1307,Female,36,12567,,,
1308,Male,26,23843,,,
1309,Female,46,20915,,,
1310,Male,31,15668,,,
1311,Female,33,13229,,,
1312,Female,40,2261,,,
1313,Female,51,13454,,,
1314,Male,35,16557,,,
1315,Female,29,2637,,,
1316,Male,51,7163,,,
1317,Male,34,9770,,,
1318,Female,28,13662,,,
1319,Male,22,4317,,,
1320,Male,40,17407,,,
1321,Female,33,34112,,,
1322,Female,40,6397,,,
1323,Male,28,10924,,,
1324,Male,37,2255,,,
1325,Male,26,24345,,,
1326,Female,64,25900,,,
1327,Male,39,6715,,,
1328,Male,20,14329,,,
1329,Female,28,4038,,,
1330,Male,29,15828,,,
1331,Female,64,4868,,,
1332,Female,39,14079,,,
1333,Male,33,30086,,,
1334,Male,33,19464,,,
1335,Male,35,17921,,,
1336,Female,33,16666,,,
1337,Female,22,12438,,,
1338,Male,18,10924,,,
1339,Female,33,24169,,,
1340,Male,47,28231,,,
1341,Female,48,16828,,,
1342,Female,31,8915,,,
1343,Female,31,27366,,,
1344,Male,23,22227,,,
1345,Female,36,15432,,,
1346,Male,62,7143,,,
1347,Female,40,16146,,,
1348,Male,34,14561,,,
1349,Male,22,6765,,,
1350,Female,26,7558,,,
1351,Female,55,21468,,,
1352,Male,39,6326,,,
1353,Female,25,9542,,,
1354,Male,36,16973,,,
1355,Female,30,16902,,,
1356,Female,65,8049,,,
1357,Male,36,8672,,,
1358,Male,35,6139,,,
1359,Female,22,11825,,,
1360,Male,36,12457,,,
1361,Female,28,6537,,,
1362,Male,37,4046,,,
1363,Female,32,20768,,,
1364,Female,51,9954,,,
1365,Female,25,7574,,,
1366,Male,35,16291,,,
1367,Female,32,24504,,,
1368,Female,60,7030,,,
1369,Female,64,11317,,,
1370,Male,33,18133,,,
1371,Female,38,24470,,,
1372,Female,37,5574,,,
1373,Female,33,13738,,,
1374,Female,23,19798,,,
1375,Male,45,12186,,,
1376,Female,24,28611,,,
1377,Female,48,21222,,,
1378,Female,36,29380,,,
1379,Female,40,16946,,,
1380,Male,18,10599,,,
1381,Male,57,13918,,,
1382,Male,37,9356,,,
1383,Female,34,9738,,,
1384,Male,18,7960,,,
1385,Female,49,26472,,,
1386,Male,27,4984,,,
1387,Male,39,7544,,,
1388,Male,27,2614,,,
1389,Male,62,5344,,,
1390,Male,42,3824,,,
1391,Male,21,6828,,,
1392,Female,61,24373,,,
1393,Male,61,16137,,,
1394,Female,56,17824,,,
1395,Female,41,24469,,,
1396,Female,27,19037,,,
1397,Male,21,23948,,,
1398,Male,28,10434,,,
1399,Male,47,8609,,,
1400,Male,22,19260,,,
1401,Female,23,23139,,,
1402,Female,57,8870,,,
1403,Male,43,20690,,,
1404,Male,30,4455,,,
1405,Male,64,12353,,,
1406,Male,24,2332,,,
1407,Male,18,19888,,,
1408,Female,65,32578,,,
1409,Male,35,13817,,,
1410,Female,33,11265,,,
1411,Female,39,14688,,,
1412,Male,41,12257,,,
1413,Male,23,11711,,,
1414,Male,37,8482,,,
1415,Male,56,12834,,,
1416,Male,56,5123,,,
1417,Female,36,10706,,,
1418,Female,29,14850,,,
1419,Male,53,3106,,,
1420,Male,45,20884,,,
1421,Male,33,34335,,,
1422,Male,38,16656,,,
1423,Male,38,14887,,,
1424,Male,27,16170,,,
1425,Male,60,22676,,,
1426,Female,31,20712,,,
1427,Male,51,34683,,,
1428,Female,25,6417,,,
1429,Female,35,11774,,,
1430,Female,18,3126,,,
1431,Female,20,2944,,,
1432,Male,32,17322,,,
1433,Female,40,16843,,,
1434,Female,39,9296,,,
1435,Male,26,19302,,,
1436,Female,28,7586,,,
1437,Male,21,26474,,,
1438,Male,36,9227,,,
1439,Male,30,15079,,,
1440,Male,22,32536,,,
1441,Male,58,3574,,,
1442,Female,31,4298,,,
1443,Male,49,22493,,,
1444,Female,39,17112,,,
1445,Male,23,14431,,,
1446,Female,19,16137,,,
1447,Male,31,13992,,,
1448,Male,25,8800,,,
1449,Female,29,14663,,,
1450,Male,60,16624,,,
1451,Male,35,23989,,,
1452,Female,54,2340,,,
1453,Male,18,18568,,,
1454,Female,60,6881,,,
1455,Male,29,26959,,,
1456,Male,31,15534,,,
1457,Male,34,23445,,,
1458,Male,34,19775,,,
1459,Male,19,30127,,,
1460,Female,32,7429,,,
1461,Male,25,7567,,,
1462,Male,19,31849,,,
1463,Female,36,24548,,,
1464,Male,19,21740,,,
1465,Female,31,7729,,,
1466,Male,27,2048,,,
1467,Female,40,11454,,,
1468,Male,42,19551,,,
1469,Male,36,26258,,,
1470,Female,19,16166,,,
1471,Female,56,23298,,,
1472,Male,19,22182,,,
1473,Female,51,7609,,,
1474,Male,37,23868,,,
1475,Female,43,5071,,,
1476,Female,42,11812,,,
1477,Male,56,13897,,,
1478,Male,64,11080,,,
1479,Female,22,4035,,,
1480,Female,42,31758,,,
1481,Male,38,9336,,,
1482,Male,20,12328,,,
1483,Female,53,24019,,,
1484,Female,33,18581,,,
1485,Male,20,23263,,,
1486,Female,28,11266,,,
1487,Male,58,22804,,,
1488,Male,20,17163,,,
1489,Male,34,15966,,,
1490,Male,18,7918,,,
1491,Male,20,9679,,,
1492,Female,21,12101,,,
1493,Female,21,11560,,,
1494,Female,55,23180,,,
1495,Female,18,20854,,,
1496,Female,40,29230,,,
1497,Male,60,15897,,,
1498,Male,35,34558,,,
1499,Female,33,7070,,,
1500,Male,29,5484,,,
1501,Female,35,15912,,,
1502,Male,38,15445,,,
1503,Female,25,18250,,,
1504,Male,32,10285,,,
1505,Male,45,21038,,,
1506,Male,36,4389,,,
1507,Female,34,22930,,,
1508,Male,53,10114,,,
1509,Male,51,2521,,,
1510,Male,30,23967,,,
1511,Female,51,11672,,,
1512,Male,40,30273,,,
1513,Male,37,6085,,,
1514,Female,38,3540,,,
1515,Male,44,12342,,,
1516,Female,33,7103,,,
1517,Female,65,16450,,,
1518,Male,45,28541,,,
1519,Female,22,3073,,,
1520,Male,18,14187,,,
1521,Female,23,14076,,,
1522,Male,35,10696,,,
1523,Male,52,17692,,,
1524,Male,51,22428,,,
1525,Female,63,13629,,,
1526,Male,26,15413,,,
1527,Male,35,10540,,,
1528,Male,31,16805,,,
1529,Male,39,11331,,,
1530,Female,23,30983,,,
1531,Male,34,9665,,,
1532,Female,49,29659,,,
1533,Male,22,29694,,,
1534,Male,32,23488,,,
1535,Female,36,14844,,,
1536,Female,18,12738,,,
1537,Male,21,7322,,,
1538,Female,31,13457,,,
1539,Male,27,5704,,,
1540,Male,18,20839,,,
1541,Female,64,27425,,,
1542,Male,24,8710,,,
1543,Male,37,16989,,,
1544,Female,49,14775,,,
1545,Male,22,17148,,,
1546,Female,27,23558,,,
1547,Female,65,11907,,,
1548,Male,37,19118,,,
1549,Female,31,5788,,,
1550,Female,38,24590,,,
1551,Male,19,2150,,,
1552,Male,28,13816,,,
1553,Male,18,8738,,,
1554,Female,56,34901,,,
1555,Male,19,3764,,,
1556,Male,44,23340,,,
1557,Female,50,14136,,,
1558,Female,63,3254,,,
1559,Male,21,4893,,,
1560,Female,31,16752,,,
1561,Female,37,10952,,,
1562,Male,58,12537,,,
1563,Male,24,10066,,,
1564,Female,35,6824,,,
1565,Female,22,17520,,,
1566,Male,20,30276,,,
1567,Female,49,4394,,,
1568,Female,34,2799,,,
1569,Female,54,15755,,,
1570,Male,35,11215,,,
1571,Male,41,16288,,,
1572,Female,21,6720,,,
1573,Male,35,8434,,,
1574,Female,24,24976,,,
1575,Female,64,8911,,,
1576,Female,52,17495,,,
1577,Male,38,24301,,,
1578,Male,28,11789,,,
1579,Female,47,17343,,,
1580,Female,58,34581,,,
1581,Female,29,3290,,,
1582,Male,21,23355,,,
1583,Female,31,22227,,,
1584,Female,45,2359,,,
1585,Female,43,24538,,,
1586,Male,18,13130,,,
1587,Male,33,17171,,,
1588,Male,26,21669,,,
1589,Female,34,10839,,,
1590,Female,27,32541,,,
1591,Female,43,20683,,,
1592,Male,49,24342,,,
1593,Female,20,14082,,,
1594,Male,52,7070,,,
1595,Female,26,10737,,,
1596,Male,50,3854,,,
1597,Male,42,18270,,,
1598,Male,24,11774,,,
1599,Female,22,12432,,,
1600,Male,35,20019,,,
1601,Male,25,4006,,,
1602,Male,35,3031,,,
1603,Male,23,22758,,,
1604,Male,32,3648,,,
1605,Male,28,19480,,,
1606,Female,31,21450,,,
1607,Male,46,21466,,,
1608,Male,30,11739,,,
1609,Male,30,23036,,,
1610,Female,26,21763,,,
1611,Male,43,18253,,,
1612,Female,22,9390,,,
1613,Male,39,18690,,,
1614,Female,31,22274,,,
1615,Female,32,7671,,,
1616,Male,20,15160,,,
1617,Female,30,32265,,,
1618,Male,48,11750,,,
1619,Female,64,13541,,,
1620,Male,34,34920,,,
1621,Female,61,20302,,,
1622,Male,36,24339,,,
1623,Male,41,19610,,,
1624,Male,19,13556,,,
1625,Male,28,10865,,,
1626,Male,38,13233,,,
1627,Female,47,6896,,,
1628,Male,26,5460,,,
1629,Female,56,18076,,,
1630,Male,40,25704,,,
1631,Female,64,4635,,,
1632,Male,41,6071,,,
1633,Male,48,6942,,,
1634,Female,25,4314,,,
1635,Female,28,24037,,,
1636,Male,36,33928,,,
1637,Female,60,2755,,,
1638,Male,40,16658,,,
1639,Male,39,9600,,,
1640,Female,35,7223,,,
1641,Male,40,29721,,,
1642,Male,36,5127,,,
1643,Female,56,18229,,,
1644,Female,65,14863,,,
1645,Male,22,11685,,,
1646,Male,62,18016,,,
1647,Female,23,21470,,,
1648,Male,33,12946,,,
1649,Female,25,15504,,,
1650,Female,42,33786,,,
1651,Female,42,6182,,,
1652,Male,30,22413,,,
1653,Female,21,8509,,,
1654,Male,29,28995,,,
1655,Female,33,18481,,,
1656,Female,31,30962,,,
1657,Male,44,11463,,,
1658,Male,45,10208,,,
1659,Male,46,18346,,,
1660,Male,38,12804,,,
1661,Male,35,4505,,,
1662,Female,44,13954,,,
1663,Male,18,2784,,,
1664,Male,37,8144,,,
1665,Male,27,34488,,,
1666,Female,27,5218,,,
1667,Male,43,19451,,,
1668,Male,37,2568,,,
1669,Female,22,25962,,,
1670,Male,25,24019,,,
1671,Female,30,12775,,,
1672,Male,41,4076,,,
1673,Male,23,10393,,,
1674,Female,45,16094,,,
1675,Female,41,29025,,,
1676,Female,28,7981,,,
1677,Male,57,12975,,,
1678,Female,55,14402,,,
1679,Male,27,10332,,,
1680,Male,36,17062,,,
1681,Male,30,20414,,,
1682,Female,47,23903,,,
1683,Male,58,7086,,,
1684,Male,41,7382,,,
1685,Male,35,33588,,,
1686,Male,61,11051,,,
1687,Male,27,7495,,,
1688,Female,38,12437,,,
1689,Female,20,3575,,,
1690,Male,40,3985,,,
1691,Male,30,24351,,,
1692,Male,25,6871,,,
1693,Male,42,20746,,,
1694,Male,31,17100,,,
1695,Male,33,22975,,,
1696,Male,60,3787,,,
1697,Female,34,12856,,,
1698,Male,23,22120,,,
1699,Female,60,4844,,,
1700,Female,37,3489,,,
1701,Male,32,13175,,,
1702,Male,20,30483,,,
1703,Male,49,9190,,,
1704,Female,36,5718,,,
1705,Female,38,6029,,,
1706,Male,18,15804,,,
1707,Female,46,17575,,,
1708,Male,46,26460,,,
1709,Male,26,12192,,,
1710,Male,27,16808,,,
1711,Female,26,18101,,,
1712,Male,43,11832,,,
1713,Male,28,17517,,,
1714,Male,21,12431,,,
1715,Female,63,26333,,,
1716,Female,33,23487,,,
1717,Male,35,26994,,,
1718,Male,38,10942,,,
1719,Male,22,21318,,,
1720,Female,31,29683,,,
1721,Female,24,5127,,,
1722,Male,25,6127,,,
1723,Male,34,15251,,,
1724,Male,37,29780,,,
1725,Male,26,11136,,,
1726,Male,23,16810,,,
1727,Female,35,12803,,,
1728,Male,47,22722,,,
1729,Male,63,24496,,,
1730,Female,18,9686,,,
1731,Male,47,17662,,,
1732,Female,27,20367,,,
1733,Male,44,21841,,,
1734,Female,39,11926,,,
1735,Female,20,21746,,,
1736,Female,28,31925,,,
1737,Male,36,16839,,,
1738,Male,33,24334,,,
1739,Female,33,11240,,,
1740,Male,45,5380,,,
1741,Female,33,23863,,,
1742,Male,26,2128,,,
1743,Male,26,4417,,,
1744,Male,51,14600,,,
1745,Male,25,7072,,,
1746,Female,29,20125,,,
1747,Male,31,15870,,,
1748,Male,23,8436,,,
1749,Female,47,7061,,,
1750,Male,28,28689,,,
1751,Female,18,17716,,,
1752,Male,35,30006,,,
1753,Female,18,23399,,,
1754,Male,21,24004,,,
1755,Male,43,9240,,,
1756,Male,40,32182,,,
1757,Male,19,18874,,,
1758,Male,38,12189,,,
1759,Female,24,24060,,,
1760,Male,39,7914,,,
1761,Male,33,13839,,,
1762,Male,62,4016,,,
1763,Male,58,19813,,,
1764,Male,24,29835,,,
1765,Male,59,4127,,,
1766,Male,35,24334,,,
1767,Female,19,19152,,,
1768,Male,33,4414,,,
1769,Female,43,13829,,,
1770,Male,23,4948,,,
1771,Male,31,8448,,,
1772,Female,28,17365,,,
1773,Male,30,19456,,,
1774,Male,35,30994,,,
1775,Male,23,18822,,,
1776,Female,47,12199,,,
1777,Male,23,12716,,,
1778,Female,26,7907,,,
1779,Male,18,15039,,,
1780,Male,29,33878,,,
1781,Female,30,4898,,,
1782,Female,43,15917,,,
1783,Male,25,5804,,,
1784,Male,24,23585,,,
1785,Male,29,13343,,,
1786,Male,28,17004,,,
1787,Female,31,23830,,,
1788,Male,54,13931,,,
1789,Female,22,10479,,,
1790,Female,43,18296,,,
1791,Female,24,16826,,,
1792,Male,19,31540,,,
1793,Female,28,7753,,,
1794,Male,23,19438,,,
1795,Male,25,19958,,,
1796,Female,20,12620,,,
1797,Male,24,12592,,,
1798,Male,47,5371,,,
1799,Male,45,11688,,,
1800,Male,43,17182,,,
1801,Female,28,20344,,,
1802,Male,32,19830,,,
1803,Male,38,19204,,,
1804,Male,56,19317,,,
1805,Male,37,20376,,,
1806,Male,19,9745,,,
1807,Female,18,8776,,,
1808,Male,59,18999,,,
1809,Female,38,16498,,,
1810,Male,35,14543,,,
1811,Male,28,17204,,,
1812,Male,34,2142,,,
1813,Female,63,9839,,,
1814,Male,42,17435,,,
1815,Male,28,16401,,,
1816,Male,40,14838,,,
1817,Female,53,26694,,,
1818,Male,31,4798,,,
1819,Male,60,9239,,,
1820,Female,32,2901,,,
1821,Female,53,24228,,,
1822,Male,47,24939,,,
1823,Male,36,10834,,,
1824,Female,18,11364,,,
1825,Male,51,24489,,,
1826,Female,30,27817,,,
1827,Male,48,14646,,,
1828,Male,30,12783,,,
1829,Male,22,30621,,,
1830,Female,47,17966,,,
1831,Male,54,21306,,,
1832,Female,37,2282,,,
1833,Male,27,29078,,,
1834,Female,27,10378,,,
1835,Male,30,20640,,,
1836,Female,30,5911,,,
1837,Male,36,10810,,,
1838,Male,47,14377,,,
1839,Male,46,21959,,,
1840,Male,61,7064,,,
1841,Female,19,17909,,,
1842,Male,29,8839,,,
1843,Male,42,3802,,,
1844,Female,61,22741,,,
1845,Male,31,9744,,,
1846,Male,19,24796,,,
1847,Male,21,17064,,,
1848,Female,40,10656,,,
1849,Male,28,23624,,,
1850,Male,48,11131,,,
1851,Male,22,13167,,,
1852,Male,23,14276,,,
1853,Female,29,21861,,,
1854,Female,20,2790,,,
1855,Male,46,16899,,,
1856,Male,23,8506,,,
1857,Male,34,18547,,,
1858,Male,36,3672,,,
1859,Male,31,16502,,,
1860,Male,18,16324,,,
1861,Male,32,28556,,,
1862,Male,50,6308,,,
1863,Female,36,34596,,,
1864,Male,26,22966,,,
1865,Male,32,8060,,,
1866,Female,40,7182,,,
1867,Female,27,13038,,,
1868,Male,25,4843,,,
1869,Male,64,5276,,,
1870,Male,34,10170,,,
1871,Female,40,7804,,,
1872,Male,20,19071,,,
1873,Female,24,22281,,,
1874,Male,24,5187,,,
1875,Male,50,5382,,,
1876,Male,23,20513,,,
1877,Male,23,19913,,,
1878,Male,34,22732,,,
1879,Female,19,11782,,,
1880,Female,37,14707,,,
1881,Female,38,17146,,,
1882,Male,57,16422,,,
1883,Male,25,15314,,,
1884,Female,24,18764,,,
1885,Male,25,21935,,,
1886,Male,18,3065,,,
1887,Female,59,34846,,,
1888,Male,37,5600,,,
1889,Female,39,22635,,,
1890,Female,19,13169,,,
1891,Male,21,33958,,,
1892,Male,55,22485,,,
1893,Female,65,26846,,,
1894,Male,37,5715,,,
1895,Male,33,13881,,,
1896,Male,50,16022,,,
1897,Male,48,16061,,,
1898,Female,55,10440,,,
1899,Female,26,18597,,,
1900,Female,52,21827,,,
1901,Male,56,9131,,,
1902,Male,36,4312,,,
1903,Female,40,6232,,,
1904,Male,38,18859,,,
1905,Female,28,26636,,,
1906,Male,51,4074,,,
1907,Female,25,15261,,,
1908,Male,30,16463,,,
1909,Female,27,17815,,,
1910,Male,29,2079,,,
1911,Male,30,29921,,,
1912,Female,36,10203,,,
1913,Male,26,13714,,,
1914,Male,22,12164,,,
1915,Female,24,29486,,,
1916,Male,61,24977,,,
1917,Male,26,17250,,,
1918,Male,41,22768,,,
1919,Male,34,2828,,,
1920,Female,23,3455,,,
1921,Male,30,3163,,,
1922,Male,33,2897,,,
1923,Male,25,6869,,,
1924,Male,24,11340,,,
1925,Male,61,9008,,,
1926,Male,52,10278,,,
1927,Male,49,10204,,,
1928,Female,51,22721,,,
1929,Male,20,12742,,,
1930,Female,33,6888,,,
1931,Female,23,12978,,,
1932,Male,21,4574,,,
1933,Female,36,5849,,,
1934,Male,31,17820,,,
1935,Male,32,13861,,,
1936,Male,26,19110,,,
1937,Male,42,10238,,,
1938,Male,35,15712,,,
1939,Male,21,14695,,,
1940,Female,25,26472,,,
1941,Male,36,16347,,,
1942,Female,42,17930,,,
1943,Male,25,25729,,,
1944,Male,21,29099,,,
1945,Female,41,2545,,,
1946,Male,24,10602,,,
1947,Female,33,21909,,,
1948,Female,39,8518,,,
1949,Male,38,21607,,,
1950,Female,30,15491,,,
1951,Male,32,16923,,,
1952,Female,38,26361,,,
1953,Female,31,11433,,,
1954,Male,41,9165,,,
1955,Female,30,13796,,,
1956,Female,65,12326,,,
1957,Female,20,19823,,,
1958,Male,37,22926,,,
1959,Female,40,19363,,,
1960,Male,24,4236,,,
1961,Male,59,23087,,,
1962,Male,40,20893,,,
1963,Male,26,10027,,,
1964,Male,57,7668,,,
1965,Female,64,15338,,,
1966,Male,31,13226,,,
1967,Male,30,3040,,,
1968,Female,49,9404,,,
1969,Male,49,14226,,,
1970,Male,19,15123,,,
1971,Male,29,32939,,,
1972,Female,60,3952,,,
1973,Male,32,8735,,,
1974,Male,34,2187,,,
1975,Male,23,11634,,,
1976,Male,50,18135,,,
1977,Female,34,6164,,,
1978,Male,51,33386,,,
1979,Female,45,29633,,,
1980,Male,23,14382,,,
1981,Male,30,19349,,,
1982,Female,37,21516,,,
1983,Male,40,23828,,,
1984,Male,34,6470,,,
1985,Female,24,12287,,,
1986,Female,21,12399,,,
1987,Female,25,4040,,,
1988,Female,36,16055,,,
1989,Male,29,17160,,,
1990,Male,39,23999,,,
1991,Male,34,7847,,,
1992,Male,50,19697,,,
1993,Female,25,19509,,,
1994,Male,33,21305,,,
1995,Male,24,17978,,,
1996,Male,23,24398,,,
1997,Male,18,14731,,,
1998,Male,50,19305,,,
1999,Male,23,12356,,,
2000,Female,20,8172,,,
2001,Male,35,8512,,,
2002,Male,23,4014,,,
2003,Female,43,2973,,,
2004,Male,38,16400,,,
2005,Female,24,19183,,,
2006,Female,25,15945,,,
2007,Male,56,14409,,,
2008,Male,38,4688,,,
2009,Male,44,32612,,,
2010,Male,38,20243,,,
2011,Male,62,11382,,,
2012,Female,46,8744,,,
2013,Male,49,24900,,,
2014,Female,37,7489,,,
2015,Male,63,23863,,,
2016,Male,29,22183,,,
2017,Male,35,15177,,,
2018,Female,22,21912,,,
2019,Male,34,21763,,,
2020,Female,45,33851,,,
2021,Male,18,2600,,,
2022,Female,30,10680,,,
2023,Female,27,25253,,,
2024,Male,35,9285,,,
2025,Female,60,3271,,,
2026,Female,24,12426,,,
2027,Male,34,17580,,,
2028,Female,53,8217,,,
2029,Male,36,16009,,,
2030,Female,45,20002,,,
2031,Male,61,20331,,,
2032,Female,21,24321,,,
2033,Male,20,23992,,,
2034,Male,23,10143,,,
2035,Female,27,2124,,,
2036,Male,20,31868,,,
2037,Male,45,14655,,,
2038,Male,22,27207,,,
2039,Male,32,19358,,,
2040,Female,55,33497,,,
2041,Male,37,34732,,,
2042,Male,18,3831,,,
2043,Male,45,23439,,,
2044,Female,24,14601,,,
2045,Male,34,4171,,,
2046,Female,36,20224,,,
2047,Male,36,19693,,,
2048,Female,54,23363,,,
2049,Male,30,24513,,,
